98 oldsmobile,acura,alfa romeo,audi,beamer,bentley,bently,benz,benzo,bima,bmw,buick,cadillac,cherry six four,chevrolet,chevy,chrysler,daewoo,daihatsu,dodge,double r,eagle,escalade,fofo,ford,geo,gmc,honda,hummer,hyundai,impala,infiniti,isuzu,jaguar,jeep,kia,land rover,lex,lexus,lincoln,lo-lo,lorenzo,m3,maybach,mazda,mercedes,mercedes-benz,mercury,merkur,mini,mitsubishi,mpv,nissan,oldsmobile,peugeot,plymouth,pontiac,porsche,saab,saturn,scion,scraper,sterling,subaru,suzuki,swangers,toyota,volkswagen,volvo,yugo
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/baby_d/offchain/eastside.bby.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/baby_d/offchain/ew_remix.bby.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/baby_d/offchain/ohh_ohh.bby.txt
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/baby_d/offchain/ridin_in.bby.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/baby_d/offchain/weballin.bby.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/baby_dc/school/bounce.bdc.txt
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/babybash/cyclone/dip_with.bsh.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/babybash/cyclone/dontstop.bsh.txt
0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/babybash/cyclone/numero.bsh.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/babybash/s_nephew/early_in.bsh.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/babybash/super_sa/better.bsh.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/babybash/super_sa/outrothe.bsh.txt
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/babybash/super_sa/stepclub.bsh.txt
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/babyblak/once_you/firewtr.blk.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/babyblue/private/love_em.bby.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/babyblue/private/money.bby.txt
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/babyblue/private/youve.bby.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/backbone/concrete/bel_that.bck.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/backbone/concrete/dun_ratz.bck.txt
0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/bad_azz/personal/2001_4dr.azz.txt
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/bad_azz/personal/be_broke.azz.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/bad_azz/personal/how_we.azz.txt
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/bad_azz/personal/money_2.azz.txt
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/bad_azz/personal/murder.azz.txt
0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/bad_azz/personal/thishere.azz.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/bad_azz/personal/whenusee.azz.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/bad_azz/streets/down.azz.txt
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/bad_azz/streets/ghetto.azz.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/baddazis/todafire/country.bad.txt
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/banksant/badass/badass.ant.txt
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/banksant/bigthang/cantstop.ant.txt
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/banksant/bigthang/hustlas.ant.txt
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/banksant/bigthang/riden.ant.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/banksant/or_die/bay_area.ant.txt
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/banksant/or_die/guessin.ant.txt
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/banksant/or_die/no_time.ant.txt
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/banksant/sittinon/2thehead.ant.txt
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/banksant/sittinon/ltenight.ant.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/banksant/sittinon/rollphat.ant.txt
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/banksant/TWDY/gameless.ant.txt
0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/banksant/TWDY/ride_wit.ant.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/banksant/TWDY/straggla.ant.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/bas_case/MTL_EP/downtown.bas.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/bas_case/MTL_EP/lstnight.bas.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/bas_case/MTL_EP/MTL.bas.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/bas_case/MTL_EP/pay_day.bas.txt
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/beanie/b_coming/breadand.sig.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/beanie/b_coming/flatline.sig.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/beanie/b_coming/icantgo.sig.txt
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/beanie/b_coming/lookatme.sig.txt
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/beanie/b_coming/one_shot.sig.txt
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/beanie/b_coming/purple.sig.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/beanie/b_coming/tales_of2.sig.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/beanie/b_coming/wanted.sig.txt
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/beanie/reason/beanie.sig.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/beanie/reason/formynig.sig.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/beanie/reason/get_down.sig.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/beanie/reason/manworld.sig.txt
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/beanie/reason/so_what.sig.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/beanie/reason/tales_of.sig.txt
0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/beanie/reason/thinkits.sig.txt
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/beanie/solution/boutthat.sig.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/beanie/solution/im_in.sig.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/beanie/stillno1/same_ole.sig.txt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E:/University_of_Chicago_Hip_Hop_Lyrics_Project/FinalData.OctNewKeepAndAnonymous/beanie/thetruth/about.sig.txt
