URL	LINE	DELETE OR NOT	
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/mcgruff/destined/whoholds.mcg.txt	chorus - some niggas may have some niggas may not have but god bless		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/bizzybne/midwest/allwecan.bne.txt	and what more should i say now let me tell you in the chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/bizzybne/midwest/allwecan.bne.txt	what more should i say well let me tell you the chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/bizzybne/midwest/doin_it.bne.txt	like in the chorus phosphorus smoke in the mirrors		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/gza/beneath/fury.gza.txt	check the chorus from the rza the real album spitta		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/color_cc/hpimpson/cant_be.ccc.txt	no chorusay i'm wit you brother		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/chamill/ultimate/stcountn.cha.txt	if you gon' hate you at least could wait til it get to the chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/slowpain/the_og/do_what.slw.txt	repeat chorus 1 & 2		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/s_and_s/theparty/now_that.sns.txt	 +  talking in background of chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/s_and_s/theparty/what_can.sns.txt	smilez and southstar talking over chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/snwgoons/blacksnw/knockato.snw.txt	your wack ass verses are just devices used to space out your chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/s_childs/the_wake/politic.sol.txt	mi papa representin' the hondurans you better listen to the chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/street/educatn/fanz.lfe.txt	[chorus 2x w/ ad-libs)		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/ti/trapmuzk/stillluv.tee.txt	repeat chorus 1 w/ ad libs		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/ambassa/christ/holdyour.amb.txt	chorus look at all the time men are wastin' 		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/arsonist/date_of/birth.ars.txt	you cry into a chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/thecross/house_of/sparerit.tcm.txt	more than a name tossed around in my chorus 		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/rap_comp/pplcyber/swerve.poc.txt	repeat chorus twice the earthquake institute		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/rap_comp/pplcyber/swerve.ppl.txt	repeat chorus twice the earthquake institute		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/the_herd/sunnever/canthear.hrd.txt	but if we add a catchy chorus radio might still play us		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/jaz_the/word_to/fun.jaz.txt	kick the r&b or jazz with a smooth chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/howl_III/losopher/like_mom.th3.txt	chorus thirstin howl iii w/ victoria quinn 		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/howl_III/skillion/cluckin.th3.txt	chorus thirstin howl and master fuol 		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/howl_III/skillion/frogstyl.th3.txt	trying to make a come back with mickey mouse choruses		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/tonedeff/hyphen/deton.def.txt	shorten your life-span with a verse and a chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/tonedeff/hyphen/move_in.def.txt	chorus get 'em up now gentleman wet 'em up		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/tray_lee/m_facez/clue.lee.txt	chorus  well goddamn that niggas layin up in icu		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/trae/truthshw/its_on.tra.txt	they ain't even worth a chorus i'm play with ya you know		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/tragedy/iron_ep/calmdown.kha.txt	chorus #1 and #2		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/lord_t/mkereign/deja_vu.gnz.txt	chorus peter gunz lord tariq 		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/lord_t/mkereign/keep_on.gnz.txt	chorus peter gunz & lord tariq		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/lord_t/mkereign/startin.gnz.txt	chorus lord tariq peter gunz and chauncy black		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/lord_t/mkereign/willball.gnz.txt	chorus  peter gunz & lord tariq		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/lil_zane/yngworld/callinme.zne.txt	chorus lil' zane w/ variations		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/lil_zane/yngworld/callinme.zne.txt	chorus to fade with variations		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/jimjones/onmyway/letsride.jim.txt	[chorus 2x jr writer		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/twright3/bcd_ost/wish_you.tw3.txt	chorus 2 faced &  both sing simultaneously		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/misc/r_and_b/talk_rmx.ame.txt	repeat chorus 2x w/ different adlibs		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/misc/r_and_b/holdrtor.jlo.txt	chorus - jennifer and fat joe		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/rap_comp/quannum/warning.qua.txt	  at the same time rains incessant pattern chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/lil_rob/natural/dependon.rob.txt	chorus b lil' rob		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/lil_rob/natural/dependon.rob.txt	chorus a lil' rob		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/lil_rob/natural/dependon.rob.txt	repeat chorus a & b		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/lil_rob/natural/dependon.rob.txt	repeat chorus a & b		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/lil_rob/1218_pt2/fanmail.rob.txt	chorus lil' rob {notorious big sample played in background)		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/rap_comp/mumia911/911rocks.911.txt	behind these bars diamond scarred for the chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/el_p/fantast/delorean.elp.txt	i'm the walrus sitting on my cornflake float out to the chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/lil_flip/all_eyez/speakin.flp.txt	(chorus-lil' flip + young noble]		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/murs/felt_two/breaker.mrs.txt	makes me want to write a million songs with the same chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/pmd/shade/business.pmd.txt	chorus pmd and dj scratch doing samples 		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/misc/r_and_b/onenight.con.txt	chorus		love ya baby drive me crazy
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/coolkids/bakesale/one_two.kid.txt	so bladabladabla till the chorus end		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/t_love/returnof/wnnabeez.tlv.txt	chorus t-love and chali 2na		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/t_love/returnof/wnnabeez.tlv.txt	chorus 2x w/ variations + chali 2na in last		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/misc/hip-hop/just_bit.pht.txt	lets bang the chorus real quick		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/misc/hip-hop/thataint.kod.txt	chorus fergie & koda kumi		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/misc/wrestle/aint_no.wwe.txt	 - over chorus second time		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/misc/hip-hop/cavi_hit.rnr.txt	chorus mack 10 dat nigga daz  kurupt 		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/rap_comp/pp_locos/jive_mut.poc.txt	chorus mr lil' one		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/misc/hip-hop/wegotit.mtt.txt	like electric  got the chorus confused		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/misc/r_and_b/wantback.mel.txt	chorus i think i want you back		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/misc/r_and_b/pbook_rm.nde.txt	pull the bar from ya purse tip start singing my shit with the chorus first 		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/misc/hip-hop/bdntstop.mro.txt	 let me bring the chorus back		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/muphin/morethan/stoplook.mph.txt	towards the end of the second chorus repeat}		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/atherton/same_old/erything.ath.txt	the chorus hits and nervous kids work into the groove		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/b-real/smoke_n/fire.brl.txt	[change last line first chorus in literal or literally cali da cavalry		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/calesamp/calesamp/bestfoot.cle.txt	more or les and cale with the chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/davidwde/game_rec/sunshine.wde.txt	repeat chorus & pre-chorus 1		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/davidwde/game_rec/sunshine.wde.txt	repeat chorus & pre-chorus 2 		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/ultramag/funkyour/chorus_2.mag.txt	 it's a chorus line		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/ultramag/funkyour/chorus_2.mag.txt			
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/ultramag/funkyour/chorus_2.mag.txt	 it's a chorus line		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/ultramag/funkyour/chorus_2.mag.txt			
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/ultramag/funkyour/chorus_2.mag.txt	 it's a chorus line		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/ultramag/funkyour/chorus_2.mag.txt			
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/ultramag/funkyour/chorus_2.mag.txt	 it's a chorus line		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/ultramag/funkyour/chorus_2.mag.txt			
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/ultramag/funkyour/chorus_2.mag.txt	 it's a chorus line		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/ultramag/funkyour/chorus_2.mag.txt			
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/ultramag/funkyour/chorus_2.mag.txt	 it's a chorus line		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/ultramag/funkyour/chorus_2.mag.txt			
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/ultramag/funkyour/chorus_2.mag.txt	 it's a chorus line		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/ultramag/funkyour/chorus_2.mag.txt			
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/ultramag/funkyour/chorus_2.mag.txt	 it's a chorus line		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/ultramag/funkyour/chorus_2.mag.txt			
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/ultramag/funkyour/chorus_2.mag.txt	 it's a chorus line		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/ultramag/funkyour/chorus_2.mag.txt			
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/ultramag/bside/2000_rmx.mag.txt			
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/ultramag/bside/2000_rmx.mag.txt			
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/juicy_j/juiceman/killklan.jcj.txt	chorus killa klan repeated - north memphis south memphis atl chicago		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/2_live/shake/shakelil.2lc.txt	chorus  mr mixx and marquis		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/2_live/shake/skeeta.2lc.txt	note  marquis does all the verses mr mixx does the chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/2_pac/ru_still/ghetto.2pc.txt	chorus i wonder if heaven got a ghetto 		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/69_boyz/199quad/survival.69b.txt	 help requested on rasta chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/az_the_v/awol/citygods.azv.txt	with one rap got rich off a life's a bitch chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/all_city/met_gold/daydream.all.txt	chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/all_city/met_gold/daydream.all.txt	chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/all_city/met_gold/daydream.all.txt	chorus x 2day dreamin' takes me where i want to be		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/all_city/met_gold/dedright.all.txt	i esures all when on floor wit the chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/atmos/godloves/hair.atm.txt	a switch up in the plan now she's happy as a chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/atmos/thefunep/secret.atm.txt	that's gotta hurt man put it in the chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/bad_azz/streets/money.azz.txt	chorus x2 bad a$$		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/beanie/b_coming/wanted.sig.txt	chorus wanted dead or alive 		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/beanie/b_coming/wanted.sig.txt	chorus wanted dead or alive 		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/beanie/b_coming/wanted.sig.txt	chorus wanted dead or alive 		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/beanie/thetruth/who_want.sig.txt	chorus 2x beanie mac and memphis		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/bigdaddy/longlive/day_mine.bdk.txt	<straight r&b chorus>		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/bigdaddy/longlive/day_mine.bdk.txt	<straight r&b chorus>		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/bigdaddy/longlive/day_mine.bdk.txt	<straight r&b chorus>		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/big_moe/ctysyrup/paying.moe.txt	i rip down everybody chorus state to state these hoes adore us 		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/big_pun/y_baby/watch.pun.txt	i got songs with the devil and jesus singin on the chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/blackeye/behind/joints.bep.txt	chorus  that's the joint that's the jam		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/blk_shp/a_wolf/simil_ch.bsp.txt	my chorus rose a brow she's curious of me		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/blk_shp/non_fict/freak.bsp.txt	make it clear on the chorus like i was edgar morris		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/boogiedp/ghetto/mstlearn.bdp.txt	chorus just like i told you you must learn  		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/brnubian/found/now_rule.brn.txt	intro/chorus lord jamar grand puba		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/b_rhymes/coming/abandon.brm.txt	like my fuckin name was chuck norris make you sing my chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/b_rhymes/elevent/bounce.brm.txt	makin niggas ride my long star singin the choruses		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/b_rhymes/anarchy/readyfor.brm.txt	chorus busta rhymes + mop		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/b_rhymes/aintsafe/struttin.brm.txt	the chorus is singin' the words that i fill in my gut		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/c_murder/truest/stressin.cmd.txt	they don't want this chorus all they want is murder		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/cam_ron/confess/death.cam.txt	(chorus - i swear to god it feel like death is		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/cam_ron/confess/fuck_you.cam.txt	background chorus starts goes all throughout song until noted otherwise		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/cam_ron/sports/violence.cam.txt	8 chorus background (you fucking zoo keepers better leave my mother fucking		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/canibus/2000_bc/100_bars.can.txt	tell him it's important  tell him to call sting 3 way and sing a chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/canibus/hh4sale/so_into.can.txt	 juli ecaro harmonizes throughout chorus no actual verses performed		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/chino_xl/itoldyou/chino_xl.cxl.txt	scream what the chorus is at live performances		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/chubb_rk/gottaget/dragon.chb.txt	during the chorus found chuck norris and so then yo chucky		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/chubb_rk/gottaget/the_milk.chb.txt	here comes the chorus for the year		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/chubb_rk/the_one/big_man.chb.txt	gave birth to the big man - chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/companyf/funcrush/definite.flw.txt	it's just the chorus it's just the chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/coolio/paradise/sumpin.coo.txt	-- chorus extended fade out --		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/cypress/espanol/siempre.cyp.txt	 - this goes with the chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/dj_clue/the_pro/welikeit.clu.txt	chorus now that's the way  we like it 		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/dj_quik/balance/quiker.djq.txt	[ove chorus- just a quik dedication to tha creator of gangsta rap music 		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/da_brat/funkfied/m_blowin.dbr.txt	#NAME?		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/da_brat/funkfied/m_blowin.dbr.txt	#NAME?		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/das_efx/gen_efx/around.das.txt	intro/chorus das efx miss jones		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/das_efx/hlditdwn/nuttin.das.txt	that's why we broke out with dice and blitzed into blue chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/dayton_f/fbi/haters.day.txt	chorus  my shit is pro and good to go call me a dayton rater		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/dayton_f/fbi/my_mind2.day.txt	chorus tell me tell me what's on yo mind 		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/del/future/the_bass.del.txt	he's sold out cause someone either sings a notion in the chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/dr_dooom/served/nochorus.doo.txt	name of this track is called i don't want the motherfuckin chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/drag_on/opp_of/lifegoes.drg.txt	chorus you know what you did was wrong		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/e40/mailman/captain.e40.txt	chorus e-40 and 'hoes'		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/e40/charlie/celeb.e40.txt	chorus suga t each 3rd line in 		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/e40/hallgame/circum.e40.txt	chorus two cold 187um kokane + more 		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/epmd/outofbiz/pioneers.epm.txt	chorus erick sermon parrish smith 		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/eightmjg/lifevol1/nobody.mjg.txt	chorus i can't be nobody but me and that's all i can be		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/eminem/encore/b_weenie.mnm.txt	now i forgot what the chorus is you're just a		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/eminem/infinite/its_ok.mnm.txt	chorus it's a broke day but everything is ok  		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/eminem/infinite/its_ok.mnm.txt	chorus it's a broke day but everything is ok  		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/eminem/infinite/its_ok.mnm.txt	chorus it's a broke day but everything is ok  		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/eminem/marshall/stan.mnm.txt	1st chorus volume gradually grows over raindrop background		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/eminem/marshall/the_real.mnm.txt	women wave your pantyhose sing the chorus and it goes		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/eminem/shady_lp/my_fault.mnm.txt	chorus 1st repeat em says i'm sorry at the end		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/eminem/shady_lp/my_fault.mnm.txt	chorus 1st repeat em says whoops after first line		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/eminem/shady_lp/my_fault.mnm.txt	chorus 1st repeat em says i'm sorry after second line		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/eminem/the_show/collapse.mnm.txt	 it is the personal opinion of the webmaster that the chorus of this song		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/eminem/the_show/superman.mnm.txt	 it is the personal opinion of the webmaster that the chorus of this song		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/eve/olution/figure.eve.txt	chorus lady look i'm tryna figure you out 		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/everlast/eat_at/lovereal.evr.txt	and for some ass i watched it all go up in smoke chorus  		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/fiend/1inevery/likeag.fie.txt	chorus  you gotta walk like a g		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/fiend/street/get_in.fie.txt	chorusso what we got to do to get into it		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/foxbrown/ill_nana/promise.fox.txt	chorus reversed havoc takes the main and foxy joins in		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/funkdoob/trouble/holding.fnk.txt	my chorus line mesmorized notify		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/gnst_nip/sth_park/out_game.nip.txt	[chorus repeat 2x}		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/grvdigaz/6ftdeep/6ftdeep.gdz.txt	deep in my chorus ya result diggamortis		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/grouphme/lvnproof/time.grh.txt	chorus <repeat 4>		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/heatherb/takin/allglock.hea.txt	you got rhymes go for it we need no chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/jigga/doubt/coming.jyz.txt	chorus jay-z and memphis bleek		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/jigga/volume_3/s_carter.jyz.txt	competition like i said in the chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/krs_one/hh_lives/this_is.krs.txt	radio is whorin us lurin us with a chorus plus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/krs_one/igotnext/stepinto.krs.txt	intro/chorus sung to the tune of blondie's rapture		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/krs_one/kp_right/the_i.krs.txt	and that's some chorus they did way back look honey bringin it back		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/krs_one/mix_tape/ova_here.krs.txt	one of my sixteen bar rhymes is eight of your choruses		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/krs_one/mix_tape/ovaremix.krs.txt	one of my sixteen bar rhymes is eight of your choruses		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/kidcapri/sndtrack/or_die.kid.txt	chorus kid capri and krs		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/k_priest/august/daylight.kpr.txt	so say 'black august' and that's the chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/k_priest/august/daylight.kpr.txt	so say 'black august' and that's the chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/k_priest/heavy/the_pro.kpr.txt	i'm kicking deadly rhymes with no chorus		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/killarmy/silent/dress.kll.txt	chorus grap yo' army suits 'n' yo' phat black boots		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/killarmy/silent/dress.kll.txt	chorus grap yo' army suits 'n' yo' phat black boots		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/killarmy/silent/dress.kll.txt	chorus grap yo' army suits 'n' yo' phat black boots		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/koolgrap/roots_of/daddyfig.kgr.txt	chorus -  thats all i wanted was someone special someone		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/koolgrap/roots_of/mafioso.kgr.txt	chorus - wanted for  major operations distribution (g rap is down		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/k_keith/lost2/iraqi.kth.txt	we looked over your chorus and yo' rap bars		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/llcoolj/mr_smith/doin_it.clj.txt	chorus leshaun ll cool j		
http://lyrics.chicagobooth.edu/FinalData.OctNewKeepAndAnonymous/llcoolj/panther/jealous.clj.txt	excuse me for a moment fellas sing a smooth chorus		
